"mag_id","ko","cluster"
"L081_bin.18","K07053",1
"L081_bin.18","K00812",1
"L081_bin.18","K18697",1
"L081_bin.18","K02834",1
"L081_bin.18","K06881",1
"L081_bin.18","K03177",1
"L081_bin.18","K11753",1
"L081_bin.18","K02956",1
"L081_bin.18","K00962",1
"L081_bin.18","K07263",1
"L081_bin.18","K00928",1
"L081_bin.18","K03652",1
"L081_bin.18","K02519",1
"L081_bin.18","K07742",1
"L081_bin.18","K02600",1
"L081_bin.18","K09748",1
"L081_bin.18","K00868",1
"L081_bin.18","K11358",1
"L081_bin.18","K01356",1
"L081_bin.18","K00266",1
"L081_bin.18","K00528",1
"L081_bin.18","K07335",1
"L081_bin.18","K01953",1
"L081_bin.18","K03308",1
"L081_bin.18","K21064",1
"L081_bin.18","K01585",1
"L081_bin.18","K06871",1
"L081_bin.18","K07720",1
"L081_bin.18","K17319",1
"L081_bin.18","K17320",1
"L081_bin.18","K17318",1
"L081_bin.18","K12308",1
"L081_bin.18","K01224",1
"L081_bin.18","K04653",1
"L081_bin.18","K04654",1
"L081_bin.18","K04655",1
"L081_bin.18","K00762",1
"L081_bin.18","K01754",1
"L081_bin.18","K06178",1
"L081_bin.18","K00945",1
"L081_bin.18","K02945",1
"L081_bin.18","K03527",1
"L081_bin.18","K04068",1
"L081_bin.18","K06976",1
"L081_bin.18","K18887",1
"L081_bin.18","K18888",1
"L081_bin.18","K00111",1
"L081_bin.18","K13282",1
"L081_bin.18","K03802",1
"L081_bin.18","K00919",1
"L081_bin.18","K06387",1
"L081_bin.18","K01937",1
"L081_bin.18","K03501",1
"L081_bin.18","K03497",1
"L081_bin.18","K03496",1
"L081_bin.18","K03497",1
"L081_bin.18","K05825",1
"L081_bin.18","K02990",1
"L081_bin.18","K03111",1
"L081_bin.18","K02963",1
"L081_bin.18","K22927",1
"L081_bin.18","K04759",1
"L081_bin.18","K04758",1
"L081_bin.18","K02238",1
"L081_bin.18","K00655",1
"L081_bin.18","K09779",1
"L081_bin.18","K03568",1
"L081_bin.18","K03592",1
"L081_bin.18","K10804",1
"L081_bin.18","K01160",1
"L081_bin.18","K25706",1
"L081_bin.18","K04771",1
"L081_bin.18","K03763",1
"L081_bin.18","K02342",1
"L081_bin.18","K01673",1
"L081_bin.18","K00784",1
"L081_bin.18","K00864",1
"L081_bin.18","K06956",1
"L081_bin.18","K01273",1
"L081_bin.18","K10117",1
"L081_bin.18","K00690",1
"L081_bin.18","K07407",1
"L081_bin.18","K03750",1
"L081_bin.18","K03753",1
"L081_bin.18","K00196",1
"L081_bin.18","K11041",1
"L081_bin.18","K00385",1
"L081_bin.18","K16951",1
"L081_bin.18","K16950",1
"L081_bin.18","K13038",1
"L081_bin.18","K04066",1
"L081_bin.18","K01462",1
"L081_bin.18","K00604",1
"L081_bin.18","K06973",1
"L081_bin.18","K03500",1
"L081_bin.18","K06941",1
"L081_bin.18","K20074",1
"L081_bin.18","K12132",1
"L081_bin.18","K11912",1
"L081_bin.18","K06949",1
"L081_bin.18","K02107",1
"L081_bin.18","K02123",1
"L081_bin.18","K02124",1
"L081_bin.18","K02121",1
"L081_bin.18","K02119",1
"L081_bin.18","K02122",1
"L081_bin.18","K02117",1
"L081_bin.18","K02118",1
"L081_bin.18","K02120",1
"L081_bin.18","K02851",1
"L081_bin.18","K02840",1
"L081_bin.18","K03521",1
"L081_bin.18","K00248",1
"L081_bin.18","K00249",1
"L081_bin.18","K01715",1
"L081_bin.18","K01692",1
"L081_bin.18","K01926",1
"L081_bin.18","K01534",1
"L081_bin.18","K21903",1
"L081_bin.18","K03892",1
"L081_bin.18","K01537",1
"L081_bin.18","K01520",1
"L081_bin.18","K07130",1
"L081_bin.18","K03737",1
"L081_bin.18","K00016",1
"L081_bin.18","K06518",1
"L081_bin.18","K13688",1
"L081_bin.18","K07488",1
"L081_bin.18","K01785",1
"L081_bin.18","K09815",1
"L081_bin.18","K06901",1
"L081_bin.18","K18887",1
"L081_bin.18","K18888",1
"L081_bin.18","K06147",1
"L081_bin.18","K00031",1
"L081_bin.18","K00873",1
"L081_bin.18","K13940",1
"L081_bin.18","K00950",1
"L081_bin.18","K01633",1
"L081_bin.18","K00796",1
"L081_bin.18","K01495",1
"L081_bin.18","K01665",1
"L081_bin.18","K01657",1
"L081_bin.18","K01658",1
"L081_bin.18","K07053",1
"L081_bin.18","K01873",1
"L081_bin.18","K03327",1
"L081_bin.18","K11754",1
"L081_bin.18","K03784",1
"L081_bin.18","K01447",1
"L081_bin.18","K03565",1
"L081_bin.18","K23876",1
"L081_bin.18","K07001",1
"L081_bin.18","K25671",1
"L081_bin.18","K17319",1
"L081_bin.18","K25672",1
"L081_bin.18","K17320",1
"L081_bin.18","K25670",1
"L081_bin.18","K17318",1
"L081_bin.18","K01193",1
"L081_bin.18","K00847",1
"L081_bin.18","K08602",1
"L081_bin.18","K01304",1
"L081_bin.18","K18218",1
"L081_bin.18","K03628",1
"L081_bin.18","K02909",1
"L081_bin.18","K00857",1
"L081_bin.18","K02493",1
"L081_bin.18","K02835",1
"L081_bin.18","K07566",1
"L081_bin.18","K01808",1
"L081_bin.18","K00761",1
"L081_bin.18","K01493",1
"L081_bin.18","K00626",1
"L081_bin.18","K00077",1
"L081_bin.18","K06950",1
"L081_bin.18","K01012",1
"L081_bin.18","K17472",1
"L081_bin.18","K06415",1
"L081_bin.18","K17103",1
"L081_bin.18","K07029",1
"L081_bin.18","K06213",1
"L081_bin.18","K01738",1
"L081_bin.18","K00640",1
"L081_bin.18","K18979",1
"L081_bin.18","K01586",1
"L081_bin.18","K03100",1
"L081_bin.18","K03798",1
"L081_bin.18","K03711",1
"L081_bin.18","K07447",1
"L081_bin.18","K01872",1
"L081_bin.18","K03976",1
"L081_bin.18","K08234",1
"L081_bin.18","K14058",1
"L081_bin.18","K01358",1
"L081_bin.18","K06920",1
"L081_bin.18","K06183",1
"L081_bin.18","K03657",1
"L081_bin.18","K01972",1
"L081_bin.18","K00600",1
"L081_bin.18","K01142",1
"L081_bin.18","K01448",1
"L081_bin.18","K03790",1
"L081_bin.18","K04656",1
"L081_bin.18","K00954",1
"L081_bin.18","K08316",1
"L081_bin.18","K03655",1
"L081_bin.18","K07030",1
"L081_bin.18","K02902",1
"L081_bin.18","K00949",1
"L081_bin.18","K01783",1
"L081_bin.18","K06409",1
"L081_bin.18","K02026",1
"L081_bin.18","K06153",1
"L081_bin.18","K07258",1
"L081_bin.18","K07089",1
"L081_bin.18","K05896",1
"L081_bin.18","K06024",1
"L081_bin.18","K07258",1
"L081_bin.18","K12942",1
"L081_bin.18","K02355",1
"L081_bin.18","K03742",1
"L081_bin.18","K03743",1
"L081_bin.18","K07052",1
"L081_bin.18","K00794",1
"L081_bin.18","K14652",1
"L081_bin.18","K01497",1
"L081_bin.18","K01262",1
"L081_bin.18","K00941",1
"L081_bin.18","K00878",1
"L081_bin.18","K16789",1
"L081_bin.18","K00788",1
"L081_bin.18","K13993",1
"L081_bin.18","K13993",1
"L081_bin.18","K06200",1
"L081_bin.18","K02035",1
"L081_bin.18","K02190",1
"L081_bin.18","K02598",1
"L081_bin.18","K00826",1
"L081_bin.18","K09022",1
"L081_bin.18","K25135",1
"L081_bin.18","K11069",1
"L081_bin.18","K07056",1
"L081_bin.18","K06284",1
"L081_bin.18","K10844",1
"L081_bin.18","K07058",1
"L081_bin.18","K03111",1
"L081_bin.18","K00997",1
"L081_bin.18","K23997",1
"L081_bin.18","K17758",1
"L081_bin.18","K22278",1
"L081_bin.18","K03564",1
"L081_bin.18","K00684",1
"L081_bin.18","K03744",1
"L081_bin.18","K06872",1
"L081_bin.18","K02887",1
"L081_bin.18","K00262",1
"L081_bin.18","K03429",1
"L081_bin.18","K19225",1
"L081_bin.18","K02687",1
"L081_bin.18","K08309",1
"L081_bin.18","K00859",1
"L081_bin.18","K02335",1
"L081_bin.18","K01425",1
"L081_bin.18","K19689",1
"L081_bin.18","K07444",1
"L081_bin.18","K02825",1
"L081_bin.18","K06180",1
"L081_bin.18","K04074",1
"L081_bin.18","K09772",1
"L081_bin.18","K06997",1
"L081_bin.18","K07240",1
"L081_bin.18","K07240",1
"L081_bin.18","K03517",1
"L081_bin.18","K00278",1
"L081_bin.18","K00767",1
"L081_bin.18","K00767",1
"L081_bin.18","K00656",1
"L081_bin.18","K02654",1
"L081_bin.18","K04077",1
"L081_bin.18","K04078",1
"L081_bin.18","K07090",1
"L081_bin.18","K03660",1
"L081_bin.18","K03798",1
"L081_bin.18","K04075",1
"L081_bin.18","K01449",1
"L081_bin.18","K06387",1
"L081_bin.18","K22293",1
"L081_bin.18","K05799",1
"L081_bin.18","K00919",1
"L081_bin.18","K25086",1
"L081_bin.18","K25087",1
"L081_bin.18","K25088",1
"L081_bin.18","K01934",1
"L081_bin.18","K01740",1
"L081_bin.18","K01560",1
"L081_bin.18","K07025",1
"L081_bin.18","K01868",1
"L081_bin.18","K01875",1
"L081_bin.18","K02945",1
"L081_bin.18","K00873",1
"L081_bin.18","K01270",1
"L081_bin.18","K06206",1
"L081_bin.18","K03442",1
"L081_bin.18","K01537",1
"L081_bin.18","K04069",1
"L081_bin.18","K00656",1
"L081_bin.18","K11072",1
"L081_bin.18","K02052",1
"L081_bin.18","K02010",1
"L081_bin.18","K11071",1
"L081_bin.18","K11070",1
"L081_bin.18","K11069",1
"L081_bin.18","K01512",1
"L081_bin.18","K01928",1
"L081_bin.18","K01929",1
"L081_bin.18","K01000",1
"L081_bin.18","K03588",1
"L081_bin.18","K03589",1
"L081_bin.18","K01915",1
"L081_bin.18","K06889",1
"L081_bin.18","K09121",1
"L081_bin.18","K12574",1
"L081_bin.18","K00099",1
"L081_bin.18","K11749",1
"L081_bin.18","K03526",1
"L081_bin.18","K07300",1
"L081_bin.18","K18475",1
"L081_bin.18","K04759",1
"L081_bin.18","K04758",1
"L081_bin.18","K01286",1
"L081_bin.18","K15051",1
"L081_bin.18","K03657",1
"L081_bin.18","K09825",1
"L081_bin.18","K06131",1
"L081_bin.18","K13281",1
"L081_bin.18","K01151",1
"L081_bin.18","K09786",1
"L081_bin.18","K07180",1
"L081_bin.18","K01173",1
"L081_bin.18","K13275",1
"L081_bin.18","K01448",1
"L081_bin.18","K16923",1
"L081_bin.18","K02492",1
"L081_bin.18","K01749",1
"L081_bin.18","K13542",1
"L081_bin.18","K02303",1
"L081_bin.18","K01719",1
"L081_bin.18","K01698",1
"L081_bin.18","K01845",1
"L081_bin.18","K03409",1
"L081_bin.18","K01652",1
"L081_bin.18","K00053",1
"L081_bin.18","K06901",1
"L081_bin.18","K01885",1
"L081_bin.18","K07038",1
"L081_bin.18","K00940",1
"L081_bin.18","K00059",1
"L081_bin.18","K15987",1
"L081_bin.18","K02760",1
"L081_bin.18","K02759",1
"L081_bin.18","K02761",1
"L081_bin.18","K01662",1
"L081_bin.18","K07076",1
"L081_bin.18","K01869",1
"L081_bin.18","K03317",1
"L081_bin.18","K07238",1
"L081_bin.18","K01689",1
"L081_bin.18","K07258",1
"L081_bin.18","K06180",1
"L081_bin.18","K01005",1
"L081_bin.18","K00969",1
"L081_bin.18","K07574",1
"L081_bin.18","K03979",1
"L081_bin.18","K02003",1
"L081_bin.18","K03308",1
"L081_bin.18","K01269",1
"L081_bin.18","K02502",1
"L081_bin.18","K00765",1
"L081_bin.18","K00765",1
"L081_bin.18","K00013",1
"L081_bin.18","K00817",1
"L081_bin.18","K02501",1
"L081_bin.18","K01814",1
"L081_bin.18","K02500",1
"L081_bin.18","K02160",1
"L081_bin.18","K09458",1
"L081_bin.18","K00059",1
"L081_bin.18","K00645",1
"L081_bin.18","K02371",1
"L081_bin.18","K00459",1
"L081_bin.18","K02078",1
"L081_bin.18","K00648",1
"L081_bin.18","K00459",1
"L081_bin.18","K23535",1
"L081_bin.18","K23536",1
"L081_bin.18","K00003",1
"L081_bin.18","K03090",1
"L081_bin.18","K04757",1
"L081_bin.18","K04749",1
"L081_bin.18","K02469",1
"L081_bin.18","K06287",1
"L081_bin.18","K03630",1
"L081_bin.18","K03569",1
"L081_bin.18","K03570",1
"L081_bin.18","K03571",1
"L081_bin.18","K00145",1
"L081_bin.18","K01755",1
"L081_bin.18","K01940",1
"L081_bin.18","K03718",1
"L081_bin.18","K01726",1
"L081_bin.18","K00243",1
"L081_bin.18","K17472",1
"L081_bin.18","K13643",1
"L081_bin.18","K04487",1
"L081_bin.18","K04488",1
"L081_bin.18","K00566",1
"L081_bin.18","K07448",1
"L081_bin.18","K01689",1
"L081_bin.18","K03075",1
"L081_bin.18","K12573",1
"L081_bin.18","K03664",1
"L081_bin.18","K02529",1
"L081_bin.18","K03686",1
"L081_bin.18","K04043",1
"L081_bin.18","K03687",1
"L081_bin.18","K03705",1
"L081_bin.18","K02495",1
"L081_bin.18","K15635",1
"L081_bin.18","K02232",1
"L081_bin.18","K19221",1
"L081_bin.18","K02897",1
"L081_bin.18","K18475",1
"L081_bin.18","K00784",1
"L081_bin.18","K03327",1
"L081_bin.18","K00763",1
"L081_bin.18","K21064",1
"L081_bin.18","K00754",1
"L081_bin.18","K19418",1
"L081_bin.18","K13665",1
"L081_bin.18","K24041",1
"L081_bin.18","K01442",1
"L081_bin.18","K19693",1
"L081_bin.18","K03191",1
"L081_bin.18","K22112",1
"L081_bin.18","K03190",1
"L081_bin.18","K01759",1
"L081_bin.18","K03426",1
"L081_bin.18","K01624",1
"L081_bin.18","K07053",1
"L081_bin.18","K02911",1
"L081_bin.18","K03621",1
"L081_bin.18","K02078",1
"L081_bin.18","K03685",1
"L081_bin.18","K03529",1
"L081_bin.18","K09936",1
"L081_bin.18","K09936",1
"L081_bin.18","K16326",1
"L081_bin.18","K02996",1
"L081_bin.18","K02871",1
"L081_bin.18","K06173",1
"L081_bin.18","K16785",1
"L081_bin.18","K16787",1
"L081_bin.18","K16786",1
"L081_bin.18","K02879",1
"L081_bin.18","K03040",1
"L081_bin.18","K06023",1
"L081_bin.18","K03688",1
"L081_bin.18","K06213",1
"L081_bin.18","K13283",1
"L081_bin.18","K00537",1
"L081_bin.18","K03665",1
"L081_bin.18","K00760",1
"L081_bin.18","K00790",1
"L081_bin.18","K02112",1
"L081_bin.18","K02115",1
"L081_bin.18","K02111",1
"L081_bin.18","K01752",1
"L081_bin.18","K01752",1
"L081_bin.18","K04486",1
"L081_bin.18","K06221",1
"L081_bin.18","K07493",1
"L081_bin.18","K15986",1
"L081_bin.18","K01537",1
"L081_bin.18","K01585",1
"L081_bin.18","K02897",1
"L081_bin.18","K01835",1
"L081_bin.18","K05946",1
"L081_bin.18","K18231",1
"L081_bin.18","K01258",1
"L081_bin.18","K06333",1
"L081_bin.18","K03523",1
"L081_bin.18","K03524",1
"L081_bin.18","K07107",1
"L081_bin.18","K22391",1
"L081_bin.18","K06967",1
"L081_bin.18","K02005",1
"L081_bin.18","K02003",1
"L081_bin.18","K02004",1
"L081_bin.18","K02483",1
"L081_bin.18","K06167",1
"L081_bin.18","K06173",1
"L081_bin.18","K03749",1
"L081_bin.18","K07126",1
"L081_bin.18","K02028",1
"L081_bin.18","K23060",1
"L081_bin.18","K10038",1
"L081_bin.18","K02029",1
"L081_bin.18","K02030",1
"L081_bin.18","K03060",1
"L081_bin.18","K00942",1
"L081_bin.18","K09777",1
"L081_bin.18","K06901",1
"L081_bin.18","K13771",1
"L081_bin.18","K03892",1
"L081_bin.18","K03327",1
"L081_bin.18","K01919",1
"L081_bin.18","K02004",1
"L081_bin.18","K02003",1
"L081_bin.18","K06133",1
"L081_bin.18","K02078",1
"L081_bin.18","K03782",1
"L081_bin.18","K02099",1
"L081_bin.18","K03484",1
"L081_bin.18","K02529",1
"L081_bin.18","K05311",1
"L081_bin.18","K25232",1
"L081_bin.18","K03216",1
"L081_bin.18","K18346",1
"L081_bin.18","K08681",1
"L081_bin.18","K06215",1
"L081_bin.18","K10907",1
"L081_bin.18","K08978",1
"L081_bin.18","K07462",1
"L081_bin.18","K00759",1
"L081_bin.18","K01139",1
"L081_bin.18","K00951",1
"L081_bin.18","K07560",1
"L081_bin.18","K07301",1
"L081_bin.18","K06295",1
"L081_bin.18","K01867",1
"L081_bin.18","K00963",1
"L081_bin.18","K03769",1
"L081_bin.18","K21471",1
"L081_bin.18","K15460",1
"L081_bin.18","K07056",1
"L081_bin.18","K03593",1
"L081_bin.18","K18346",1
"L081_bin.18","K06131",1
"L081_bin.18","K21900",1
"L081_bin.18","K00096",1
"L081_bin.18","K02007",1
"L081_bin.18","K02008",1
"L081_bin.18","K01430",1
"L081_bin.18","K01429",1
"L081_bin.18","K01428",1
"L081_bin.18","K07407",1
"L081_bin.18","K01048",1
"L081_bin.18","K01803",1
"L081_bin.18","K15633",1
"L081_bin.18","K25232",1
"L081_bin.18","K01689",1
"L081_bin.18","K07741",1
"L081_bin.18","K02315",1
"L081_bin.18","K07340",1
"L081_bin.18","K01950",1
"L081_bin.18","K18220",1
"L081_bin.18","K18214",1
"L081_bin.18","K00700",1
"L081_bin.18","K06381",1
"L081_bin.18","K06283",1
"L081_bin.18","K03569",1
"L081_bin.18","K01176",1
"L081_bin.18","K18349",1
"L081_bin.18","K03546",1
"L081_bin.18","K03547",1
"L081_bin.18","K03321",1
"L081_bin.18","K06207",1
"L081_bin.18","K07082",1
"L081_bin.18","K00588",1
"L081_bin.18","K08303",1
"L081_bin.18","K00971",1
"L081_bin.18","K06182",1
"L081_bin.18","K07284",1
"L081_bin.18","K21471",1
"L081_bin.18","K01515",1
"L081_bin.18","K18367",1
"L081_bin.18","K01775",1
"L081_bin.18","K01208",1
"L081_bin.18","K03455",1
"L081_bin.18","K21600",1
"L081_bin.18","K01876",1
"L081_bin.18","K01892",1
"L081_bin.18","K18700",1
"L081_bin.18","K07035",1
"L081_bin.18","K03340",1
"L081_bin.18","K02970",1
"L081_bin.18","K01952",1
"L081_bin.18","K01005",1
"L081_bin.18","K16568",1
"L081_bin.18","K01443",1
"L081_bin.18","K10254",1
"L081_bin.18","K01215",1
"L081_bin.18","K01182",1
"L081_bin.18","K07496",1
"L081_bin.18","K03327",1
"L081_bin.18","K07507",1
"L081_bin.18","K02238",1
"L081_bin.18","K02340",1
"L081_bin.18","K03839",1
"L081_bin.18","K03763",1
"L081_bin.18","K02342",1
"L081_bin.18","K09157",1
"L081_bin.18","K07166",1
"L081_bin.18","K23242",1
"L081_bin.18","K03657",1
"L081_bin.18","K02342",1
"L081_bin.18","K07010",1
"L081_bin.18","K01489",1
"L081_bin.18","K06182",1
"L081_bin.18","K01126",1
"L081_bin.18","K08602",1
"L081_bin.18","K03701",1
"L081_bin.18","K07076",1
"L081_bin.18","K07006",1
"L081_bin.18","K17675",1
"L081_bin.18","K01421",1
"L081_bin.18","K00800",1
"L081_bin.18","K01735",1
"L081_bin.18","K03856",1
"L081_bin.18","K00989",1
"L081_bin.18","K01519",1
"L081_bin.18","K07099",1
"L081_bin.18","K07816",1
"L081_bin.18","K02759",1
"L081_bin.18","K02760",1
"L081_bin.18","K03149",1
"L081_bin.18","K03150",1
"L081_bin.18","K03147",1
"L081_bin.18","K03327",1
"L081_bin.18","K25113",1
"L081_bin.18","K25114",1
"L081_bin.18","K06385",1
"L081_bin.18","K06012",1
"L081_bin.18","K02968",1
"L081_bin.18","K07213",1
"L081_bin.18","K17686",1
"L081_bin.18","K01533",1
"L081_bin.18","K21600",1
"L081_bin.18","K02911",1
"L081_bin.18","K07040",1
"L081_bin.18","K00925",1
"L081_bin.18","K00625",1
"L081_bin.18","K05794",1
"L081_bin.18","K01297",1
"L081_bin.18","K02030",1
"L081_bin.18","K02029",1
"L081_bin.18","K02986",1
"L081_bin.18","K03610",1
"L081_bin.18","K03609",1
"L081_bin.18","K03608",1
"L081_bin.18","K05837",1
"L081_bin.18","K09457",1
"L081_bin.18","K01126",1
"L081_bin.18","K03975",1
"L081_bin.18","K03975",1
"L081_bin.18","K25156",1
"L081_bin.18","K00611",1
"L081_bin.18","K00548",1
"L081_bin.18","K07173",1
"L081_bin.18","K01193",1
"L081_bin.18","K00847",1
"L081_bin.18","K07126",1
"L081_bin.18","K03701",1
"L081_bin.18","K00088",1
"L081_bin.18","K01951",1
"L081_bin.18","K25232",1
"L081_bin.18","K07001",1
"L081_bin.18","K00764",1
"L081_bin.18","K01933",1
"L081_bin.18","K11175",1
"L081_bin.18","K00602",1
"L081_bin.18","K03856",1
"L081_bin.18","K03786",1
"L081_bin.18","K00891",1
"L081_bin.18","K01989",1
"L081_bin.18","K05832",1
"L081_bin.18","K05833",1
"L081_bin.18","K00986",1
"L081_bin.18","K09607",1
"L081_bin.18","K08978",1
"L081_bin.18","K00661",1
"L081_bin.18","K22247",1
"L081_bin.18","K21488",1
"L081_bin.18","K02013",1
"L081_bin.18","K10793",1
"L081_bin.18","K10794",1
"L081_bin.18","K10796",1
"L081_bin.18","K10795",1
"L081_bin.18","K03615",1
"L081_bin.18","K11145",1
"L081_bin.18","K03218",1
"L081_bin.18","K06962",1
"L081_bin.18","K03091",1
"L081_bin.18","K01005",1
"L081_bin.18","K01476",1
"L081_bin.18","K01005",1
"L081_bin.18","K00925",1
"L081_bin.18","K01669",1
"L081_bin.18","K13652",1
"L081_bin.18","K03699",1
"L081_bin.18","K00821",1
"L081_bin.18","K00930",1
"L081_bin.18","K00620",1
"L081_bin.18","K06408",1
"L081_bin.18","K16924",1
"L081_bin.18","K01552",1
"L081_bin.18","K09811",1
"L081_bin.18","K02004",1
"L081_bin.18","K03797",1
"L081_bin.18","K03737",1
"L081_bin.18","K01299",1
"L081_bin.18","K06421",1
"L081_bin.18","K07171",1
"L081_bin.18","K00615",1
"L081_bin.18","K00615",1
"L081_bin.18","K03169",1
"L081_bin.18","K00872",1
"L081_bin.18","K01733",1
"L081_bin.18","K09747",1
"L081_bin.18","K06187",1
"L081_bin.18","K03429",1
"L081_bin.18","K00873",1
"L081_bin.18","K00850",1
"L081_bin.18","K22278",1
"L081_bin.18","K02824",1
"L081_bin.18","K00059",1
"L081_bin.18","K01914",1
"L081_bin.18","K06987",1
"L081_bin.18","K02033",1
"L081_bin.18","K02034",1
"L081_bin.18","K00820",1
"L081_bin.18","K15051",1
"L081_bin.18","K03665",1
"L081_bin.18","K02952",1
"L081_bin.18","K02518",1
"L081_bin.18","K01265",1
"L081_bin.18","K00939",1
"L081_bin.18","K03076",1
"L081_bin.18","K14058",1
"L081_bin.18","K04486",1
"L081_bin.18","K03406",1
"L081_bin.18","K03439",1
"L081_bin.18","K09812",1
"L081_bin.18","K00925",1
"L081_bin.18","K07446",1
"L081_bin.18","K07273",1
"L081_bin.18","K01921",1
"L081_bin.18","K10773",1
"L081_bin.18","K04564",1
"L081_bin.18","K07736",1
"L081_bin.18","K01866",1
"L081_bin.18","K18220",1
"L081_bin.18","K00661",1
"L081_bin.18","K22247",1
"L081_bin.18","K03654",1
"L081_bin.18","K06956",1
"L081_bin.18","K03588",1
"L081_bin.18","K02108",1
"L081_bin.18","K02110",1
"L081_bin.18","K02109",1
"L081_bin.18","K02113",1
"L081_bin.18","K08222",1
"L081_bin.18","K07478",1
"L081_bin.18","K08303",1
"L081_bin.18","K03596",1
"L081_bin.18","K00075",1
"L081_bin.18","K03703",1
"L081_bin.18","K01963",1
"L081_bin.18","K01962",1
"L081_bin.18","K06891",1
"L081_bin.18","K06958",1
"L081_bin.18","K09762",1
"L081_bin.18","K23242",1
"L081_bin.18","K07076",1
"L081_bin.18","K06384",1
"L081_bin.18","K03311",1
"L081_bin.18","K03671",1
"L081_bin.18","K23537",1
"L081_bin.18","K07335",1
"L081_bin.18","K07098",1
"L081_bin.18","K25232",1
"L081_bin.18","K10947",1
"L081_bin.18","K18909",1
"L081_bin.18","K18887",1
"L081_bin.18","K07407",1
"L081_bin.18","K02899",1
"L081_bin.18","K07584",1
"L081_bin.18","K02888",1
"L081_bin.18","K02003",1
"L081_bin.18","K19081",1
"L081_bin.18","K00634",1
"L081_bin.18","K00929",1
"L081_bin.18","K03281",1
"L081_bin.18","K23994",1
"L081_bin.18","K01915",1
"L081_bin.18","K08602",1
"L081_bin.18","K01176",1
"L081_bin.18","K01005",1
"L081_bin.18","K01005",1
"L081_bin.18","K02759",1
"L081_bin.18","K00602",1
"L081_bin.18","K01945",1
"L081_bin.18","K07729",1
"L081_bin.18","K03431",1
"L081_bin.18","K00820",1
"L081_bin.18","K01486",1
"L081_bin.18","K00651",1
"L081_bin.18","K25284",1
"L081_bin.18","K06153",1
"L081_bin.18","K11065",1
"L081_bin.18","K03215",1
"L081_bin.18","K01791",1
"L081_bin.18","K25027",1
"L081_bin.18","K02015",1
"L081_bin.18","K25034",1
"L081_bin.18","K02016",1
"L081_bin.18","K05873",1
"L081_bin.18","K03702",1
"L081_bin.18","K06400",1
"L081_bin.18","K06400",1
"L081_bin.18","K03973",1
"L081_bin.18","K12574",1
"L081_bin.18","K06207",1
"L081_bin.18","K03327",1
"L081_bin.18","K03639",1
"L081_bin.18","K03637",1
"L081_bin.18","K07238",1
"L081_bin.18","K07699",1
"L081_bin.18","K01356",1
"L081_bin.18","K07137",1
"L081_bin.18","K01886",1
"L081_bin.18","K16785",1
"L081_bin.18","K05601",1
"L081_bin.18","K01485",1
"L081_bin.18","K04077",1
"L081_bin.18","K19545",1
"L081_bin.18","K07488",1
"L081_bin.18","K18475",1
"L081_bin.18","K01119",1
"L081_bin.18","K00865",1
"L081_bin.18","K09117",1
"L081_bin.18","K09861",1
"L081_bin.18","K01990",1
"L081_bin.18","K02041",1
"L081_bin.18","K02042",1
"L081_bin.18","K02042",1
"L081_bin.18","K20074",1
"L081_bin.18","K09758",1
"L081_bin.18","K01885",1
"L081_bin.18","K03111",1
"L081_bin.18","K03151",1
"L081_bin.18","K04487",1
"L081_bin.18","K00177",1
"L081_bin.18","K00175",1
"L081_bin.18","K03406",1
"L081_bin.18","K01778",1
"L081_bin.18","K01695",1
"L081_bin.18","K01187",1
"L081_bin.18","K02669",1
"L081_bin.18","K03091",1
"L081_bin.18","K07491",1
"L081_bin.18","K07258",1
"L081_bin.18","K07009",1
"L081_bin.18","K02598",1
"L081_bin.18","K01243",1
"L081_bin.18","K06153",1
"L081_bin.18","K02810",1
"L081_bin.18","K08998",1
"L081_bin.18","K03217",1
"L081_bin.18","K06346",1
"L081_bin.18","K02016",1
"L081_bin.18","K25285",1
"L081_bin.18","K02013",1
"L081_bin.18","K25282",1
"L081_bin.18","K03324",1
"L081_bin.18","K03310",1
"L081_bin.18","K03650",1
"L081_bin.18","K22960",1
"L081_bin.18","K01770",1
"L081_bin.18","K02343",1
"L081_bin.18","K07483",1
"L081_bin.18","K07497",1
"L081_bin.18","K02160",1
"L081_bin.18","K02372",1
"L081_bin.18","K01069",1
"L081_bin.18","K23242",1
"L081_bin.18","K03292",1
"L081_bin.18","K03310",1
"L081_bin.18","K07493",1
"L081_bin.18","K19824",1
"L081_bin.18","K06346",1
"L081_bin.18","K03650",1
"L081_bin.18","K12574",1
"L081_bin.18","K04567",1
"L081_bin.18","K07053",1
"L081_bin.18","K00876",1
"L081_bin.18","K07076",1
"L081_bin.18","K16785",1
"L081_bin.18","K00986",1
"L081_bin.18","K06131",1
"L081_bin.18","K02042",1
"L081_bin.18","K01119",1
"L081_bin.18","K07260",1
"L081_bin.18","K07497",1
"L081_bin.18","K01299",1
"L081_bin.18","K07335",1
"L081_bin.18","K07335",1
"L081_bin.18","K03327",1
"L081_bin.18","K03215",1
"L081_bin.18","K03150",1
"L081_bin.18","K01207",1
"L081_bin.18","K01838",1
"L081_bin.18","K22405",1
"L081_bin.18","K16924",1
"L081_bin.18","K02003",1
"L081_bin.18","K25706",1
"L081_bin.18","K03789",1
"L081_bin.18","K01421",1
"L081_bin.18","K01809",1
"L081_bin.18","K02190",1
"L081_bin.18","K05337",1
